window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,5340,0.0267,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.999281116416325,1.0,0.0,0.000718883583675085
valley,2144,0.01072,0.8619402985074627,0.0,0.13805970149253732,0.8619402985074627,0.0,1.0,0.0,0.0,0.13805970149253732,0.8619402985074627,0.0,0.0,,,,0.8466895316790135,0.8758963424375878,0.0,0.001788586271911299
peak2,2384,0.01192,0.6606543624161074,0.0,0.33934563758389263,0.6606543624161074,0.0,1.0,0.0,0.0,0.33934563758389263,0.6606543624161074,0.0,0.0,,,,0.6414025381565323,0.6793892597583715,0.0,0.0016088169332505137
other,190132,0.95066,0.3806250394462794,0.0,0.6193749605537205,0.3794521700713189,0.0011728693749605537,1.0,0.0,0.0,0.6193749605537205,0.3806250394462794,0.0,0.0,,,,0.3784449735294387,0.38280992918638884,0.0,2.020450204271218e-05
