window,n,frac,P_sc_ge1,P_jo_ge1,C0,C1,C2p,J0,J1,J2p,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p,class_D_taujo_lt_tausc,class_D_tausc_lt_taujo,class_D_tie,P_sc_ge1_ci95_lo,P_sc_ge1_ci95_hi,P_jo_ge1_ci95_lo,P_jo_ge1_ci95_hi
peak1,5283,0.026415,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.999273365784214,0.9999999999999999,0.0,0.0007266342157858483
valley,2263,0.011315,0.8683163941670349,0.0,0.1316836058329651,0.8683163941670349,0.0,1.0,0.0,0.0,0.1316836058329651,0.8683163941670349,0.0,0.0,,,,0.8537578680897897,0.8816265540065755,0.0,0.0016946927390074364
peak2,2496,0.01248,0.6105769230769231,0.0,0.3894230769230769,0.6105769230769231,0.0,1.0,0.0,0.0,0.3894230769230769,0.6105769230769231,0.0,0.0,,,,0.5912909514380329,0.6295230393364226,0.0,0.0015367373676796162
other,189958,0.94979,0.3723717874477516,0.0,0.6276282125522484,0.3713136588087893,0.001058128638962297,1.0,0.0,0.0,0.6276282125522484,0.3723717874477516,0.0,0.0,,,,0.3702003521278453,0.3745483848205967,0.0,2.022300882979016e-05
