t,f_total,f_a,f_b
4218,9.820957008568151e-12,7.411410611072508e-24,9.82095700856074e-12
4219,9.770277446307638e-12,7.373165059434744e-24,9.770277446300264e-12
4220,9.71985940849665e-12,7.335116869065007e-24,9.719859408489315e-12
4221,9.669701545574724e-12,7.297265021502364e-24,9.669701545567426e-12
4222,9.619802514945616e-12,7.259608503541554e-24,9.619802514938357e-12
4223,9.570160980941385e-12,7.222146307205877e-24,9.570160980934164e-12
4224,9.520775614786634e-12,7.184877429720212e-24,9.52077561477945e-12
4225,9.471645094562937e-12,7.147800873484178e-24,9.47164509455579e-12
4226,9.42276810517346e-12,7.11091564604542e-24,9.42276810516635e-12
4227,9.37414333830776e-12,7.074220760073055e-24,9.374143338300685e-12
4228,9.325769492406752e-12,7.037715233331228e-24,9.325769492399715e-12
4229,9.27764527262789e-12,7.001398088652837e-24,9.277645272620887e-12
4230,9.229769390810488e-12,6.965268353913361e-24,9.229769390803523e-12
4231,9.182140565441254e-12,6.929325062004844e-24,9.182140565434325e-12
4232,9.134757521619976e-12,6.89356725081001e-24,9.134757521613082e-12
4233,9.087618991025399e-12,6.857993963176505e-24,9.08761899101854e-12
4234,9.04072371188128e-12,6.822604246891277e-24,9.040723711874457e-12
4235,8.994070428922601e-12,6.787397154655084e-24,8.994070428915814e-12
4236,8.947657893361988e-12,6.752371744057143e-24,8.947657893355235e-12
4237,8.901484862856263e-12,6.717527077549894e-24,8.901484862849545e-12
4238,8.855550101473201e-12,6.682862222423915e-24,8.855550101466519e-12
4239,8.809852379658453e-12,6.648376250782949e-24,8.809852379651805e-12
4240,8.764390474202617e-12,6.61406823951906e-24,8.764390474196003e-12
4241,8.719163168208502e-12,6.579937270287933e-24,8.719163168201922e-12
4242,8.674169251058567e-12,6.545982429484289e-24,8.67416925105202e-12
4243,8.629407518382495e-12,6.512202808217426e-24,8.629407518375983e-12
4244,8.584876772024973e-12,6.478597502286891e-24,8.584876772018495e-12
4245,8.54057582001361e-12,6.4451656121582806e-24,8.540575820007166e-12
4246,8.496503476527035e-12,6.411906242939155e-24,8.496503476520623e-12
4247,8.452658561863145e-12,6.378818504355085e-24,8.452658561856767e-12
4248,8.40903990240755e-12,6.3459015107258305e-24,8.409039902401203e-12
4249,8.365646330602131e-12,6.313154380941619e-24,8.365646330595818e-12
4250,8.322476684913806e-12,6.2805762384395626e-24,8.322476684907526e-12
4251,8.279529809803435e-12,6.248166211180205e-24,8.279529809797188e-12
4252,8.236804555694882e-12,6.215923431624167e-24,8.236804555688667e-12
4253,8.194299778944253e-12,6.183847036708925e-24,8.194299778938069e-12
4254,8.152014341809269e-12,6.1519361678257164e-24,8.152014341803117e-12
4255,8.109947112418831e-12,6.120189970796548e-24,8.109947112412711e-12
4256,8.068096964742715e-12,6.088607595851333e-24,8.068096964736626e-12
4257,8.026462778561413e-12,6.0571881976051505e-24,8.026462778555356e-12
4258,7.985043439436178e-12,6.0259309350356034e-24,7.985043439430152e-12
4259,7.94383783867917e-12,5.994834971460323e-24,7.943837838673175e-12
4260,7.902844873323786e-12,5.9638994745145524e-24,7.902844873317823e-12
4261,7.862063446095143e-12,5.9331236161288865e-24,7.862063446089211e-12
4262,7.821492465380699e-12,5.902506572507087e-24,7.821492465374797e-12
4263,7.781130845201032e-12,5.8720475241040505e-24,7.78113084519516e-12
4264,7.740977505180774e-12,5.8417456556038485e-24,7.740977505174932e-12
4265,7.701031370519692e-12,5.8116001558979224e-24,7.701031370513881e-12
4266,7.661291371963922e-12,5.781610218063359e-24,7.66129137195814e-12
4267,7.621756445777336e-12,5.7517750393413014e-24,7.621756445771585e-12
4268,7.582425533713086e-12,5.722093821115449e-24,7.582425533707363e-12
4269,7.543297582985254e-12,5.692565768890689e-24,7.543297582979561e-12
4270,7.504371546240692e-12,5.663190092271823e-24,7.50437154623503e-12
4271,7.465646381530984e-12,5.633966004942418e-24,7.465646381525351e-12
4272,7.427121052284543e-12,5.6048927246437484e-24,7.427121052278938e-12
4273,7.388794527278876e-12,5.575969473153863e-24,7.3887945272733e-12
4274,7.350665780612976e-12,5.54719547626675e-24,7.350665780607428e-12
4275,7.312733791679859e-12,5.518569963771614e-24,7.31273379167434e-12
4276,7.2749975451392555e-12,5.490092169432263e-24,7.274997545133766e-12
4277,7.237456030890417e-12,5.461761330966589e-24,7.237456030884955e-12
4278,7.200108244045092e-12,5.433576690026173e-24,7.200108244039659e-12
4279,7.162953184900618e-12,5.4055374921759745e-24,7.162953184895212e-12
4280,7.125989858913164e-12,5.3776429868741515e-24,7.125989858907787e-12
4281,7.089217276671112e-12,5.349892427451951e-24,7.089217276665762e-12
4282,7.0526344538685724e-12,5.32228507109374e-24,7.05263445386325e-12
4283,7.016240411279031e-12,5.294820178817113e-24,7.016240411273736e-12
4284,6.980034174729144e-12,5.2674970154531094e-24,6.980034174723876e-12
4285,6.944014775072661e-12,5.240314849626539e-24,6.944014775067421e-12
4286,6.908181248164477e-12,5.2132729537364005e-24,6.9081812481592635e-12
4287,6.872532634834832e-12,5.1863706039364095e-24,6.872532634829646e-12
4288,6.837067980863634e-12,5.159607080115619e-24,6.837067980858475e-12
4289,6.801786336954917e-12,5.1329816658791445e-24,6.8017863369497845e-12
4290,6.766686758711425e-12,5.106493648528988e-24,6.766686758706318e-12
4291,6.7317683066093414e-12,5.0801423190449576e-24,6.731768306604261e-12
4292,6.697030045973134e-12,5.053926972065694e-24,6.697030045968081e-12
4293,6.662471046950546e-12,5.027846905869784e-24,6.662471046945519e-12
4294,6.628090384487688e-12,5.00190142235698e-24,6.628090384482686e-12
