t,f_total,f_a,f_b
4128,6.678262943028656e-05,6.678262943028656e-05,0.0
4129,6.675736796170836e-05,6.675736796170836e-05,0.0
4130,6.673212290300635e-05,6.673212290300635e-05,0.0
4131,6.67068941644039e-05,6.67068941644039e-05,0.0
4132,6.668168165632341e-05,6.668168165632341e-05,0.0
4133,6.665648528938735e-05,6.665648528938735e-05,0.0
4134,6.66313049744196e-05,6.66313049744196e-05,0.0
4135,6.660614062244655e-05,6.660614062244655e-05,0.0
4136,6.658099214469832e-05,6.658099214469832e-05,0.0
4137,6.655585945260984e-05,6.655585945260984e-05,0.0
4138,6.653074245782204e-05,6.653074245782204e-05,0.0
4139,6.650564107218301e-05,6.650564107218301e-05,0.0
4140,6.648055520774913e-05,6.648055520774913e-05,0.0
4141,6.645548477678611e-05,6.645548477678611e-05,0.0
4142,6.643042969177023e-05,6.643042969177023e-05,0.0
4143,6.640538986538935e-05,6.640538986538935e-05,0.0
4144,6.638036521054407e-05,6.638036521054407e-05,0.0
4145,6.635535564034879e-05,6.635535564034879e-05,0.0
4146,6.633036106813277e-05,6.633036106813277e-05,0.0
4147,6.630538140744123e-05,6.630538140744123e-05,0.0
4148,6.628041657203642e-05,6.628041657203642e-05,0.0
4149,6.625546647589872e-05,6.625546647589872e-05,0.0
4150,6.623053103322752e-05,6.623053103322752e-05,0.0
4151,6.620561015844246e-05,6.620561015844246e-05,0.0
4152,6.618070376618433e-05,6.618070376618433e-05,0.0
4153,6.615581177131613e-05,6.615581177131613e-05,0.0
4154,6.613093408892411e-05,6.613093408892411e-05,0.0
4155,6.610607063431874e-05,6.610607063431874e-05,0.0
4156,6.608122132303572e-05,6.608122132303572e-05,0.0
4157,6.605638607083694e-05,6.605638607083694e-05,0.0
4158,6.60315647937115e-05,6.60315647937115e-05,0.0
4159,6.600675740787672e-05,6.600675740787672e-05,0.0
4160,6.598196382977896e-05,6.598196382977896e-05,0.0
4161,6.595718397609467e-05,6.595718397609467e-05,0.0
4162,6.593241776373138e-05,6.593241776373138e-05,0.0
4163,6.590766510982859e-05,6.590766510982859e-05,0.0
4164,6.58829259317586e-05,6.58829259317586e-05,0.0
4165,6.585820014712762e-05,6.585820014712762e-05,0.0
4166,6.583348767377658e-05,6.583348767377658e-05,0.0
4167,6.580878842978201e-05,6.580878842978201e-05,0.0
4168,6.578410233345694e-05,6.578410233345694e-05,0.0
4169,6.57594293033519e-05,6.57594293033519e-05,0.0
