t,f_total,f_a,f_b
3925,6.900553010672868e-05,6.900553010672868e-05,0.0
3926,6.897448827117368e-05,6.897448827117368e-05,0.0
3927,6.894349220830766e-05,6.894349220830766e-05,0.0
3928,6.891254180253581e-05,6.891254180253581e-05,0.0
3929,6.888163693793292e-05,6.888163693793292e-05,0.0
3930,6.885077749824677e-05,6.885077749824677e-05,0.0
3931,6.881996336690183e-05,6.881996336690183e-05,0.0
3932,6.878919442700258e-05,6.878919442700258e-05,0.0
3933,6.875847056133712e-05,6.875847056133712e-05,0.0
3934,6.872779165238065e-05,6.872779165238065e-05,0.0
3935,6.869715758229889e-05,6.869715758229889e-05,0.0
3936,6.866656823295171e-05,6.866656823295171e-05,0.0
3937,6.863602348589648e-05,6.863602348589648e-05,0.0
3938,6.860552322239161e-05,6.860552322239161e-05,0.0
3939,6.857506732340004e-05,6.857506732340004e-05,0.0
3940,6.854465566959263e-05,6.854465566959263e-05,0.0
3941,6.851428814135172e-05,6.851428814135172e-05,0.0
3942,6.848396461877453e-05,6.848396461877453e-05,0.0
3943,6.845368498167665e-05,6.845368498167665e-05,0.0
3944,6.842344910959536e-05,6.842344910959536e-05,0.0
3945,6.839325688179332e-05,6.839325688179332e-05,0.0
3946,6.836310817726178e-05,6.836310817726178e-05,0.0
3947,6.833300287472411e-05,6.833300287472411e-05,0.0
3948,6.830294085263916e-05,6.830294085263916e-05,0.0
3949,6.827292198920484e-05,6.827292198920484e-05,0.0
3950,6.824294616236132e-05,6.824294616236132e-05,0.0
3951,6.821301324979463e-05,6.821301324979463e-05,0.0
3952,6.818312312893987e-05,6.818312312893987e-05,0.0
3953,6.815327567698483e-05,6.815327567698483e-05,0.0
3954,6.812347077087316e-05,6.812347077087316e-05,0.0
3955,6.809370828730797e-05,6.809370828730797e-05,0.0
3956,6.806398810275499e-05,6.806398810275499e-05,0.0
3957,6.803431009344613e-05,6.803431009344613e-05,0.0
3958,6.800467413538275e-05,6.800467413538275e-05,0.0
3959,6.797508010433904e-05,6.797508010433904e-05,0.0
3960,6.79455278758654e-05,6.79455278758654e-05,0.0
3961,6.791601732529176e-05,6.791601732529176e-05,0.0
3962,6.788654832773091e-05,6.788654832773091e-05,0.0
3963,6.785712075808186e-05,6.785712075808186e-05,0.0
3964,6.782773449103322e-05,6.782773449103322e-05,0.0
3965,6.779838940106645e-05,6.779838940106645e-05,0.0
3966,6.776908536245916e-05,6.776908536245916e-05,0.0
3967,6.773982224928848e-05,6.773982224928848e-05,0.0
3968,6.771059993543441e-05,6.771059993543441e-05,0.0
3969,6.768141829458296e-05,6.768141829458296e-05,0.0
3970,6.765227720022956e-05,6.765227720022956e-05,0.0
3971,6.76231765256824e-05,6.76231765256824e-05,0.0
3972,6.759411614406552e-05,6.759411614406552e-05,0.0
3973,6.756509592832223e-05,6.756509592832223e-05,0.0
3974,6.753611575121834e-05,6.753611575121834e-05,0.0
3975,6.75071754853454e-05,6.75071754853454e-05,0.0
3976,6.747827500312393e-05,6.747827500312393e-05,0.0
3977,6.744941417680675e-05,6.744941417680675e-05,0.0
3978,6.74205928784821e-05,6.74205928784821e-05,0.0
3979,6.739181098007691e-05,6.739181098007691e-05,0.0
3980,6.736306835336013e-05,6.736306835336013e-05,0.0
3981,6.733436486994577e-05,6.733436486994577e-05,0.0
3982,6.730570040129624e-05,6.730570040129624e-05,0.0
3983,6.727707481872538e-05,6.727707481872538e-05,0.0
3984,6.724848799340196e-05,6.724848799340196e-05,0.0
3985,6.721993979635251e-05,6.721993979635251e-05,0.0
3986,6.719143009846475e-05,6.719143009846475e-05,0.0
