dst,valid,reason_invalid,mass,remaining,steps,fig3_bimodal,fig3_t1,fig3_h1,fig3_t2,fig3_h2,robust_bimodal,robust_t1,robust_h1,robust_t2,robust_h2,robust_sep,robust_ratio,robust_valley,robust_valley_ratio
23,True,,0.9999422217960895,5.777820391033905e-05,8000,True,8,0.0026041666666666665,10,0.005425347222222222,True,24,0.011989151687149181,74,0.006345181751698955,50,0.5292435959835398,0.0,0.0
24,True,,0.9999472423947748,5.2757605224999725e-05,8000,True,7,0.005208333333333333,9,0.00954861111111111,True,19,0.015395643725262202,69,0.006820282216607833,50,0.4430007824496911,0.0,0.0
25,True,,0.9999516462156537,4.835378434626787e-05,8000,True,6,0.010416666666666666,8,0.016493055555555552,True,14,0.02058969505529835,64,0.007123381494372437,50,0.3459682853602718,0.0,0.0
26,True,,0.9999554863556497,4.451364435006479e-05,8000,True,5,0.020833333333333332,7,0.027777777777777773,True,9,0.02922453703703703,59,0.007403936775960133,50,0.2533465890863191,0.0,0.0
27,True,,0.9999588950561794,4.11049438202789e-05,8000,True,4,0.041666666666666664,6,0.04513888888888888,True,6,0.04513888888888888,56,0.007136389970811876,50,0.15809848550721697,0.0,0.0
28,True,,0.9999618893490193,3.811065098043216e-05,8000,True,3,0.08333333333333333,5,0.06944444444444443,True,3,0.08333333333333333,53,0.006583791681067748,50,0.07900550017281298,0.0,0.0
29,True,,0.999964577542364,3.542245763596011e-05,8000,True,2,0.16666666666666666,4,0.09722222222222221,True,2,0.16666666666666666,52,0.005325645129891063,50,0.03195387077934638,0.0,0.0
30,True,,0.9999669509980974,3.304900190232617e-05,8000,True,3,0.1111111111111111,5,0.0648148148148148,True,3,0.1111111111111111,53,0.0035588176125844863,50,0.03202935851326038,0.0,0.0
31,True,,0.9999208809543598,7.911904564000997e-05,8000,True,2,0.16666666666666666,4,0.09722222222222221,True,2,0.16666666666666666,52,0.005325645129891063,50,0.03195387077934638,0.0,0.0
32,True,,0.99985896984126,0.00014103015873975948,8000,True,3,0.08333333333333333,5,0.06944444444444443,True,3,0.08333333333333333,53,0.0065813061293480205,50,0.07897567355217625,0.0,0.0
33,True,,0.9997784404668392,0.00022155953316042116,8000,True,4,0.041666666666666664,6,0.04513888888888888,True,6,0.04513888888888888,56,0.007136389970811879,50,0.15809848550721703,0.0,0.0
34,True,,0.9996757799590149,0.0003242200409848982,8000,True,5,0.020833333333333332,7,0.027777777777777773,True,9,0.02922453703703703,59,0.007397230116096804,50,0.253117101794362,0.0,0.0
35,True,,0.9995480105276574,0.00045198947234241423,8000,True,6,0.010416666666666666,8,0.016493055555555552,True,14,0.02058969505529835,64,0.0071233814944520095,50,0.3459682853641365,0.0,0.0
36,True,,0.9993908974839898,0.0006091025160100872,8000,True,7,0.005208333333333333,9,0.00954861111111111,True,19,0.015395643725262202,69,0.006799630623920936,50,0.4416593904913276,0.0,0.0
37,True,,0.9992014790795145,0.0007985209204850772,8000,True,8,0.0026041666666666665,10,0.005425347222222222,True,24,0.011989151687149181,74,0.006345181787918863,50,0.5292435990045965,0.0,0.0
38,True,,0.9989747754758873,0.0010252245241124654,8000,True,9,0.0013020833333333333,11,0.0030381944444444445,True,31,0.009601572731952931,81,0.005840605986366507,50,0.6082968019322127,0.0,0.0
39,True,,0.9987081061777651,0.0012918938222348962,8000,True,10,0.0006510416666666666,12,0.001681857638888889,True,38,0.00787591422670052,88,0.005251415662005583,50,0.6667690265344057,4.641725954395912e-07,8.838999334939671e-05
40,True,,0.998395720799402,0.001604279200598124,8000,True,11,0.0003255208333333333,13,0.0009223090277777779,True,45,0.006585781610195422,95,0.004884939410970455,50,0.7417402671549418,0.0,0.0
41,True,,0.9980355222305096,0.0019644777694905113,8000,True,12,0.00016276041666666666,14,0.0005018446180555556,True,52,0.005584726319166622,102,0.0043504847414768035,50,0.77899694503311,8.387525990444665e-06,0.0019279520533607157
42,True,,0.9976209549668464,0.0023790450331530343,8000,True,13,8.138020833333333e-05,15,0.0002712673611111111,True,63,0.004823712491934135,113,0.00402114293231028,50,0.8336199429452203,0.0,0.0
43,True,,0.9971508314530917,0.002849168546908015,8000,True,16,0.00014580620659722222,18,0.00031647858796296296,True,72,0.004171199682955146,122,0.003508524495968795,50,0.8411307927323035,4.671731300395055e-05,0.013315373188252655
44,True,,0.9966177417622661,0.0033822582377341743,8000,True,17,7.798936631944444e-05,19,0.00017900820131655092,True,85,0.0037341964988709484,135,0.00331819464606703,50,0.8885966892932126,3.8822563455131586e-17,1.1699905399204643e-14
45,True,,0.9960217452212704,0.003978254778729279,8000,True,18,4.1537814670138884e-05,20,0.00010052433720341434,True,92,0.0032352743518211883,142,0.0028867278061237437,50,0.8922667731405091,0.00010096647169330064,0.03497609697703954
46,True,,0.9953545100030468,0.00464548999695289,8000,True,21,5.60901783130787e-05,23,0.00010975496268566742,True,111,0.0030189830544648136,161,0.0027600033174122753,50,0.9142162336189567,5.448334361071893e-13,1.974031816084969e-10
47,True,,0.9946176788582106,0.005382321141789106,8000,True,22,3.1118039731626154e-05,24,6.346496534936222e-05,True,116,0.0025836415887559496,166,0.002384710262900938,50,0.9230035130566236,0.00015595292932775852,0.06539701352987252
48,True,,0.99380191129967,0.006198088700329876,8000,True,25,3.645007992968147e-05,27,6.527947300255543e-05,True,135,0.002509255471600338,185,0.0023462796236086705,50,0.935050117520427,5.611791655619455e-11,2.3917829738419237e-08
49,True,,0.9929107588758892,0.007089241124110885,8000,True,28,3.854427563310159e-05,30,6.337848904610333e-05,True,144,0.0021113525301202727,194,0.001987874102719062,50,0.9415169065138654,0.00019122727555777322,0.09619687448828271
50,True,,0.9919337675373668,0.008066232462632914,8000,True,29,2.2607422414630522e-05,31,3.828640403775357e-05,True,161,0.002121022335387843,211,0.002007153856043496,50,0.9463143421714484,1.3736575711772136e-09,6.843808047106907e-07
51,True,,0.9908767033616899,0.009123296638309982,8000,True,32,2.295713659646743e-05,34,3.6470328424011777e-05,True,172,0.0017578951425224073,222,0.0016850756058579709,50,0.9585757222356577,0.0001844807102146453,0.10947918869237643
52,True,,0.9897278788014028,0.010272121198596905,8000,True,35,2.238474723788861e-05,37,3.399386317188476e-05,True,185,0.001812506122953963,235,0.0017372323383454745,50,0.9584697763747083,1.0792320643136653e-08,6.212364578370196e-06
53,True,,0.9884955541045959,0.011504445895404055,8000,True,38,2.0963635426647744e-05,40,3.061965849102135e-05,True,204,0.0014865300480529546,254,0.0014404254791245906,50,0.9689851079776346,0.00016498056776786097,0.11453599659187289
54,True,,0.987166677947579,0.012833322052420701,8000,True,41,2.011663156747451e-05,43,2.8757456305810238e-05,True,211,0.0015609671475059188,261,0.0015085185442022667,50,0.9663999313582906,5.7359867114510476e-08,3.802397215132908e-05
