scan_id,description,N,start_a,start_b,r,q1,q2,mean,extremum_kind,near_extremum,sum_k_p_tau,p_tau_mean_abs_error,top_p_tau,p_k01,tau_k01,p_tau_k01,p_k02,tau_k02,p_tau_k02,p_k03,tau_k03,p_tau_k03,p_k04,tau_k04,p_tau_k04,p_k05,tau_k05,p_tau_k05,p_k06,tau_k06,p_tau_k06,p_k07,tau_k07,p_tau_k07,p_k08,tau_k08,p_tau_k08,p_k09,tau_k09,p_tau_k09,p_k10,tau_k10,p_tau_k10,p_k11,tau_k11,p_tau_k11,p_k12,tau_k12,p_tau_k12,p_k13,tau_k13,p_tau_k13,p_k14,tau_k14,p_tau_k14,p_k15,tau_k15,p_tau_k15
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.019555531300136122,0.009777765650068061,0.5,41.08987834790981,,False,41.08987834790986,4.973799150320701e-14,k=5:24.9792;k=6:7.0387;k=4:5.57281;k=7:1.9528;k=8:0.593374,4.2475701783929894e-05,458.2760628571226,0.01946559738063265,0.00045105161453278246,107.54766081827263,0.04850954605130594,0.010378695021666832,54.05315587563065,0.5610012197917891,0.12986140427722587,42.91355136694622,5.572814043034502,0.7347810713645554,33.99545290497822,24.979215307043184,0.10299858615077158,68.3377853305547,7.038695269722072,0.016917699724966855,115.42947083203813,1.9528011269482413,0.003414511338921722,173.78001565556738,0.5933738339339292,0.0008189496500936787,242.8275399130457,0.19886352884489758,0.0002261027460021408,322.5091692960367,0.07292020878870321,7.01597669646202e-05,413.21166700976374,0.028990834264467264,2.407262703293405e-05,516.2874535756969,0.012428395311711004,9.104484908999987e-06,635.8926281285384,0.005789474836540618,3.9448963438988604e-06,776.0563547446396,0.003061461876491606,2.170634230939918e-06,897.6639424671421,0.0019485000813996597
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.020912048702487498,0.010456024351243749,0.5,41.166220712815345,,False,41.166220712815374,2.842170943040401e-14,k=5:24.396;k=6:7.19406;k=4:5.76486;k=7:2.08165;k=8:0.657478,4.86848680914106e-05,441.9383909707513,0.02151571226894127,0.0005289009915358551,103.22756215248586,0.054597159976278876,0.011527710069976356,53.416700434589245,0.6157722355047248,0.13564153332447526,42.500718554086895,5.764862632068321,0.7223847638717161,33.77147152560767,24.395996483626483,0.10639321841952754,67.61761206235205,7.194055369156701,0.01826849181631143,113.94734106934008,2.0816460678156865,0.003839242300454019,171.25213739212464,0.6574784499190083,0.0009556236228427923,238.94908103609808,0.228345386494672,0.00027301864649235046,316.96840336098006,0.08653828446645617,8.744959026682375e-05,405.73908298463516,0.035481716562243144,3.091644754478088e-05,506.7538515327565,0.015667028869028144,1.2042491969232596e-05,624.2406597491339,0.007517413131897402,5.3784842712507764e-06,761.1061295649945,0.0040935973466178785,3.0250545252274116e-06,877.0670367041391,0.0026531756083096525
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.02236266426226758,0.01118133213113379,0.5,41.24791533325535,,False,41.247915333255214,1.3500311979441904e-13,k=5:23.808;k=6:7.34068;k=4:5.95502;k=7:2.21342;k=8:0.726061,5.5738945905636323e-05,425.5148913375009,0.02371775151030368,0.0006195656323608978,99.14481565511608,0.06142672040666663,0.012786009780443057,52.776337423501545,0.6747987664728536,0.14152011916838603,42.07897972971009,5.955022225832672,0.7096776408738391,33.547619806056375,23.807995680894567,0.10974073753887846,66.89111195273568,7.340679960488902,0.019682773390454728,112.45487655856816,2.2134238519538565,0.004303467054131912,168.71528487740366,0.7260606699983866,0.0011107199704316769,235.07130777745044,0.2610983960239054,0.0003280999170851939,311.45016911286825,0.1021867746621017,0.00010839532477444258,398.329813597569,0.043177089512251667,3.9457412205916005e-05,497.34535382639757,0.019623960634625313,1.581925161819705e-05,612.7501503272669,0.009693248807115102,7.277282113710448e-06,746.2502622950464,0.005430673686151471,4.178457367608974e-06,856.6707892270792,0.003579562370861284
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.023913905329008413,0.011956952664504207,0.5,41.335328128198675,,False,41.33532812819854,1.3500311979441904e-13,k=5:23.2165;k=6:7.47785;k=4:6.14251;k=7:2.34761;k=8:0.799092,6.375532040327585e-05,409.0204050819425,0.026077226977476924,0.0007249898575786715,95.28889000612871,0.06908347879437295,0.014161134219932441,52.131898282641515,0.738246808720352,0.14748324630386217,41.648888637851186,6.142513301258333,0.6966748689820947,33.324712125787634,23.216489454099126,0.11302697642550777,66.15987092771786,7.477850171661803,0.02115819757417305,110.95493080011214,2.347606347697471,0.004808765146450266,166.1739854904433,0.799091669673176,0.0012858725513064362,231.20084185778566,0.29729481638386673,0.0003924084524799055,305.9638215364982,0.12006278972397523,0.00013361135381507636,390.9964352374634,0.05224156304894632,5.00432392093757e-05,488.0754267121696,0.02442487533117522,2.0638312006420914e-05,601.4280155020389,0.012412459033333633,9.771639675797747e-06,731.4954312800689,0.007147909778961107,5.72062150102292e-06,836.4923313512411,0.004785256016168698
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.025572752037855306,0.012786376018927653,0.5,41.42884563285784,,False,41.42884563285783,1.4210854715202004e-14,k=5:22.6228;k=6:7.60491;k=4:6.32654;k=7:2.48362;k=8:0.876495,7.287029082842292e-05,392.4743134826504,0.02859971736616636,0.0008473725140617885,91.64885903896719,0.07766072409474409,0.015660714185690983,51.483276188236125,0.8062648737269563,0.15351565776415677,41.211058044945744,6.32654268292669,0.6833934172957643,33.10360514034889,22.622785841672655,0.11623759284236188,65.42554577133735,7.604907950858022,0.022691740337828382,109.45043705322851,2.4836208974736915,0.005356472292966267,163.63282735949534,0.8764947059708693,0.001482712660392915,227.34433612815337,0.3370863254458354,0.0004670711762654157,300.5187038212309,0.14036362448354037,0.00016377839854207342,383.7512772965661,0.06285016963410674,6.30737493373799e-05,478.95652414171684,0.030209583747217394,2.6742028228963464e-05,590.2795567145868,0.01578527256864152,1.3021513104912992e-05,716.847937139699,0.009334444807694435,7.762950468891746e-06,816.5475364552678,0.006338818080997822
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.02734666871815158,0.01367333435907579,0.5,41.528874661521776,,False,41.528874661521755,2.1316282072803006e-14,k=5:22.0282;k=6:7.72126;k=4:6.50631;k=7:2.62086;k=8:0.958143,8.32425418641968e-05,375.9010840167879,0.03129096172306442,0.000989191378354168,88.21356888310689,0.08726010179302085,0.01729240328306187,50.830430156138824,0.8789802973114621,0.1596007991374511,40.76615829788147,6.506311442105715,0.6698519956576726,32.88519374815937,22.02821265979377,0.11935820100973839,64.6898555902393,7.721264786830732,0.024279691032286412,107.94439329311513,2.620856517824445,0.005947637058446583,161.09644020198004,0.9581431577291205,0.001702842082920123,223.5084556781239,0.3805996042171965,0.0005532702482849687,295.12411864511296,0.1632833943976642,0.00019964305092916767,376.60634637908765,0.07518683999040796,7.90042704858607e-05,469.99997397747813,0.03713200507246417,3.441618337374551e-05,579.3084864848383,0.01993758710082917,1.7221101969456042e-05,702.3137485069418,0.012094616677588951,1.0441963161409306e-05,796.8510160063096,0.008320688954269462
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.029243637480756996,0.014621818740378498,0.5,41.63584147886841,,False,41.635841478868386,2.1316282072803006e-14,k=5:21.4341;k=6:7.82641;k=4:6.68102;k=7:2.75867;k=8:1.04386,9.505721977571474e-05,359.3306781344758,0.034156975243585484,0.0011532280766973302,84.97178773317843,0.09799185134106715,0.019063801033777528,50.1733879293619,0.9564954846758903,0.16572088144362573,40.31491530938746,6.681023300396811,0.656070971169461,32.67040654687476,21.43410535170924,0.12237450911284795,63.954572748647266,7.826409445637632,0.02591765366974992,106.4398472007838,2.7586710964110153,0.006582979134690543,158.56947750872175,1.0438595618386965,0.001947803608584103,219.69986075854965,0.42793218159092794,0.0006522305870307949,289.78929807003396,0.18900944399546027,0.00024201563816240076,369.5732462406325,0.08944250503667675,9.834832468904796e-05,461.21587227106824,0.04535980835785749,4.399449781708288e-05,568.5169763389948,0.025011618874520466,2.2603639504709835e-05,687.8985421962194,0.01554901066361877,1.3922843585283779e-05,777.416124018525,0.0108238430953875
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.03127219413523283,0.015636097067616414,0.5,41.7501903660283,,False,41.75019036602836,6.394884621840902e-14,k=5:20.8418;k=6:7.91991;k=4:6.84989;k=7:2.8964;k=8:1.13342,0.00010853069512674086,342.7987685493579,0.03720418863925256,0.0013425931269642024,81.9123373848963,0.10997494118653467,0.020982367297358216,49.512247678247086,1.038884166502752,0.1718569631199765,39.858107985686615,6.849893394128186,0.6420722634899967,32.46020083893502,20.8417946259949,0.12527246045621368,63.2215134396518,7.919914542350762,0.027600559553395722,104.9398814943688,2.896399448711616,0.007262850396375892,156.05660037343335,1.1334157418792645,0.0022190495645834757,215.92519131597973,0.47914870177232854,0.0007652047466497602,284.52337130019475,0.21771863425170115,0.00029176624695077103,362.6630937644174,0.10581284977519964,0.00012167939352788881,452.61298771776666,0.055073673848343635,5.586284671885877e-05,557.9057261652993,0.03116620206434571,2.944617571694154e-05,673.6077372262041,0.01983517179465419,1.8402890446474694e-05,758.2549691912079,0.013954083128520844
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.03344146659851071,0.016720733299255355,0.5,41.87238145859801,,False,41.87238145859797,3.552713678800501e-14,k=5:20.2526;k=6:8.00144;k=4:7.01216;k=7:3.03336;k=8:1.22653,0.00012391609948829421,326.346716448194,0.04043961218307255,0.0015607506233467872,79.02420634663828,0.12333707931500083,0.02305532853574427,48.84717856557401,1.1261877498734743,0.17798905096104214,39.396565122787045,7.012157237329759,0.6278792199063731,32.25555725860223,20.25259412917652,0.12803837586155437,62.492528076018615,8.00144179833601,0.029322691589559885,103.44759991285196,3.03336206792474,0.007987199923841025,153.5624631992435,1.2265340943698377,0.002517909054860916,212.19105279399184,0.5342777731904628,0.0008934552959143369,279.3353295559382,0.24957362952772957,0.00034981878690741835,355.8864315207394,0.12449575975139507,0.00014963156164262778,444.19867838431367,0.06646614192623622,7.046297988770458e-05,547.474053303402,0.03857665320695772,3.807415181011508e-05,659.4465224323935,0.025107867005743408,2.411466802627646e-05,739.3784339723966,0.017829865481032513
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.03576121596787283,0.017880607983936415,0.5,42.0028877280028,,False,42.002887728002754,4.263256414560601e-14,k=5:19.6678;k=6:8.07075;k=4:7.16708;k=7:3.16887;k=8:1.32289,0.00014150972835108014,310.0212672696863,0.04387102531439092,0.0018115419970348545,76.29664489257335,0.13821457645575147,0.025289576717305685,48.178420249235636,1.2184118550116383,0.1840962194295271,38.93116180949793,7.1670797071277565,0.6135164716213246,32.05747410448634,19.667788401676443,0.13065909482056925,61.76949169796768,8.070745872783124,0.03107772032341956,101.96611415540114,3.168874378187429,0.0087555441474452,151.09170142700364,1.3228900621567394,0.002845554705367184,208.50400272051277,0.5933095460292472,0.0010382349594719785,274.2339873593653,0.2847193127518897,0.00041714303421660554,349.25313770721675,0.14568851357285836,0.0001828988509207279,435.97882273250514,0.07974002570354691,8.829551686660333e-05,537.2199992449874,0.04743411750441242,4.886552464953781e-05,645.419877686745,0.03153878094240332,3.132862352942013e-05,720.7961998049755,0.022581552785126767
